id,callingPartyNumber,originalCalledPartyNumber,duration
1068,b001179534711001,7777,37
1069,122238416,1808,159
1070,b001179526211001,7777,159
1071,b001179526211001,7777,158
1072,1407,1009,15
1073,b001179470911001,7777,15
1074,b001179470911001,7777,15
1075,b001179534711001,7777,15
1076,b001179534711001,7777,15
1077,558986961,99,19
1078,1617,1708,2
1079,b002179164211001,7777,1
1080,b002179164211001,7777,1
1081,1100,1710,58
1082,b001179466011001,7777,57
1083,b001179466011001,7777,57
1084,b001179514511001,7777,57
1085,b001179514511001,7777,57
1086,1017,590090099,3
1087,b001179514911001,7777,2
1088,b001179514911001,7777,2
1089,1504,1415,2
1090,b001179469511001,7777,2
1091,b001179469511001,7777,2
1092,558986961,93,450
1093,b001179548511001,7777,449
1094,b001179548511001,7777,449
1095,1421,1009,16
1096,b001179484011001,7777,16
1097,b001179484011001,7777,15
1098,b001179534711001,7777,16
1099,b001179534711001,7777,15
1100,1017,590090099,4
1101,b001179514911001,7777,4
1102,b001179514911001,7777,4
1103,2925,1009,49
1104,b001179534711001,7777,48
1105,b001179534711001,7777,48
1106,1003,4.48E+11,2087
1107,b001179515111001,7777,2087
1108,b001179515111001,7777,2087
1109,1021,1007,37
1110,b001179513611001,7777,36
1111,b001179513611001,7777,36
1112,b001179513711001,7777,37
1113,b001179513711001,7777,37
1114,553000296,99,41
1115,553000296,90,56
1116,b001179533011001,7777,56
1117,b001179533011001,7777,56
1118,1017,1920,25
1119,b001179514911001,7777,25
1120,b001179514911001,7777,24
1121,b001179464211001,7777,25
1122,b001179464211001,7777,24
1123,1029,1421,3
1124,b001179532911001,7777,3
1125,b001179532911001,7777,3
1126,1426,1014,43
1127,b001179472111001,7777,43
1128,b001179472111001,7777,42
1129,b001179515911001,7777,43
1130,b001179515911001,7777,42
1131,1804,1716,160
1132,b001179548211001,7777,160
1133,b001179548211001,7777,160
1134,b001179526311001,7777,160
1135,b001179526311001,7777,160
1136,1950,1951,14
1137,b001179517611001,7777,14
1138,b001179517611001,7777,14
1139,b001179522111001,7777,14
1140,b001179522111001,7777,14
1141,1014,1618,60
1142,b002179164211001,7777,59
1143,b002179164211001,7777,59
1144,b001179515911001,7777,59
1145,b001179515911001,7777,59
1146,1617,1617,3
1147,b002179164211001,7777,2
1148,b002179164211001,7777,2
1149,2802,1007,28
1150,b001179513711001,7777,27
1151,b001179513711001,7777,27
1152,1046,1703,616
1153,b001179514211001,7777,615
1154,b001179514211001,7777,615
1155,b001179471411001,7777,615
1156,b001179471411001,7777,615
1157,550232201,99,16
1158,1030,1001,17
1159,b001179533011001,7777,16
1160,b001179533011001,7777,16
1161,b001179541111001,7777,16
1162,b001179541111001,7777,16
1163,1617,1617,5
1164,b002179164211001,7777,5
1165,b002179164211001,7777,5
1166,138598467,99,23
1167,138598467,93,338
1168,b001179533011001,7777,338
1169,b001179533011001,7777,338
1170,566919592,1691,132
1171,1017,1421,6
1172,b001179514911001,7777,5
1173,b001179514911001,7777,5
1174,1017,1407,6
1175,b001179514911001,7777,5
1176,b001179514911001,7777,5
1177,1017,1421,33
1178,b001179514911001,7777,32
1179,b001179514911001,7777,32
1180,b001179484011001,7777,32
1181,b001179484011001,7777,32
1182,1691,566919592,233
1183,566919592,1691,18
1184,1421,1017,1
1185,1009,2802,37
1186,b001179534711001,7777,37
1187,b001179534711001,7777,36
1188,1421,1017,35
1189,b001179514911001,7777,35
1190,b001179514911001,7777,35
1191,b001179484011001,7777,35
1192,b001179484011001,7777,35
1193,566919592,1691,28
1194,1009,2925,51
1195,b001179534711001,7777,50
1196,b001179534711001,7777,50
1197,1009,2925,17
1198,b001179534711001,7777,17
1199,b001179534711001,7777,17
1200,1009,1010,6
1201,b001179534711001,7777,5
1202,b001179534711001,7777,5
1203,507287778,99,42
1204,b001179533011001,7777,40
1205,b001179533011001,7777,39
1206,1100,1710,3
1207,b001179514511001,7777,3
1208,b001179514511001,7777,3
1209,b001179533011001,7777,2
1210,b001179533011001,7777,2
1211,507287778,90,89
1212,1001,1013,25
1213,b001179516711001,7777,25
1214,b001179516711001,7777,25
1215,b001179533011001,7777,25
1216,b001179533011001,7777,25
1217,507287778,1013,93
1218,b001179516711001,7777,92
1219,b001179516711001,7777,92
1220,1017,502490483,75
1221,b001179514911001,7777,75
1222,b001179514911001,7777,75
1223,1691,566919592,391
1224,2935,1950,225
1225,b001179517611001,7777,225
1226,b001179517611001,7777,224
1227,1031,1009,2
1228,b001179530111001,7777,1
1229,b001179530111001,7777,1
1230,1036,2700,148
1231,b001179516011001,7777,148
1232,b001179516011001,7777,147
1233,1017,590090099,5
1234,b001179514911001,7777,4
1235,b001179514911001,7777,4
1236,1003,4.48E+11,979
1237,b001179515111001,7777,979
1238,b001179515111001,7777,978
1239,555371776,99,37
1240,1421,1000,32
1241,b001179533011001,7777,31
1242,b001179533011001,7777,31
1243,b001179484011001,7777,31
1244,b001179484011001,7777,31
1245,508884661,99,23
1246,1003,9.72E+12,15
1247,b001179515111001,7777,15
1248,b001179515111001,7777,15
1249,1691,566919592,1181
1250,549162153,99,31
1251,b001179530111001,7777,44
1252,b001179530111001,7777,44
1253,b001179530111001,7777,2
1254,b001179530111001,7777,2
1255,1031,1049,1
1256,b001179537211001,7777,1
1257,b001179530111001,7777,1
1258,549162153,92,82
1259,549162153,1049,117
1260,b001179537211001,7777,116
1261,b001179537211001,7777,116
1262,508884661,93,536
1263,b001179533011001,7777,535
1264,b001179533011001,7777,535
1265,1017,1421,123
1266,b001179514911001,7777,123
1267,b001179514911001,7777,123
1268,b001179484011001,7777,124
1269,b001179484011001,7777,124
1270,1029,1618,3
1271,b001179532911001,7777,3
1272,b001179532911001,7777,3
1273,1046,1030,2
1274,b001179514211001,7777,2
1275,b001179514211001,7777,1
1276,1029,1618,1
1277,,99,45
1278,5001,4001,621
1279,b001179536811001,7777,620
1280,b001179536811001,7777,620
1281,b001179546111001,7777,620
1282,b001179546111001,7777,620
1283,2802,1010,31
1284,b001179516511001,7777,31
1285,b001179516511001,7777,30
1286,1029,1618,38
1287,b002179164211001,7777,37
1288,b002179164211001,7777,37
1289,b001179532911001,7777,37
1290,b001179532911001,7777,37
1291,,93,213
1292,b001179533011001,7777,213
1293,b001179533011001,7777,213
1294,1003,920033660,138
1295,b001179515111001,7777,137
1296,b001179515111001,7777,137
1297,1017,556893641,73
1298,b001179514911001,7777,72
1299,b001179514911001,7777,72
1300,1703,1600,64
1301,b001179470011001,7777,63
1302,b001179470011001,7777,63
1303,b001179471411001,7777,63
1304,b001179471411001,7777,63
1305,3981,4001,454
1306,b001179520511001,7777,454
1307,b001179520511001,7777,454
1308,b001179546111001,7777,454
1309,b001179546111001,7777,454
1310,1426,1030,36
1311,b001179472111001,7777,36
1312,b001179472111001,7777,35
1313,b001179541111001,7777,36
1314,b001179541111001,7777,35
1315,1013,1618,4
1316,b001179516711001,7777,3
1317,b001179516711001,7777,3
1318,b001179533011001,7777,65
1319,b001179533011001,7777,65
1320,1001,1003,7
1321,b001179533011001,7777,7
1322,b001179533011001,7777,7
1323,1950,1954,16
1324,b001179517611001,7777,15
1325,b001179517611001,7777,15
1326,b002179181011001,7777,16
1327,b002179181011001,7777,16
1328,1042,2802,24
1329,b001179540411001,7777,23
1330,b001179540411001,7777,23
1331,1046,559554117,204
1332,b001179514211001,7777,204
1333,b001179514211001,7777,204
1334,b001179533011001,7777,4
1335,b001179533011001,7777,4
1336,1617,1017,27
1337,b002179164211001,7777,26
1338,b002179164211001,7777,26
1339,b001179514911001,7777,27
1340,b001179514911001,7777,26
1341,540216229,1000,178
1342,1001,1003,2
1343,b001179515111001,7777,2
1344,b001179515111001,7777,2
1345,b001179533011001,7777,2
1346,b001179533011001,7777,2
1347,1009,1010,11
1348,b001179516511001,7777,10
1349,b001179516511001,7777,10
1350,b001179534711001,7777,10
1351,b001179534711001,7777,10
1352,540216229,1003,49
1353,b001179515111001,7777,49
1354,b001179515111001,7777,49
1355,1023,1617,3
1356,b001179513011001,7777,3
1357,b001179513011001,7777,3
1358,1030,1618,63
1359,b002179164211001,7777,63
1360,b002179164211001,7777,63
1361,b001179541111001,7777,63
1362,b001179541111001,7777,63
1363,1954,1950,11
1364,b001179517611001,7777,10
1365,b001179517611001,7777,10
1366,b002179181011001,7777,10
1367,b002179181011001,7777,10
1368,1617,1023,100
1369,b001179513011001,7777,99
1370,b001179513011001,7777,99
1371,b002179164211001,7777,99
1372,b002179164211001,7777,99
1373,1701,4001,2
1374,b001179466711001,7777,2
1375,b001179466711001,7777,2
1376,1950,1954,3
1377,b001179517611001,7777,2
1378,b001179517611001,7777,2
1379,1046,2802,235
1380,b001179514211001,7777,234
1381,b001179514211001,7777,234
1382,1407,1000,18
1383,b001179470911001,7777,18
1384,b001179470911001,7777,18
1385,b001179533011001,7777,18
1386,b001179533011001,7777,18
1387,1007,1616,4
1388,b001179513711001,7777,4
1389,b001179513711001,7777,3
1390,1007,1616,5
1391,b001179513711001,7777,4
1392,b001179513711001,7777,4
1393,4.42E+11,99,36
1394,4.42E+11,1412,25
1395,580213333,99,8
1396,580213333,99,13
1397,2910,1042,48
1398,b001179540411001,7777,47
1399,b001179540411001,7777,47
1400,1426,1008,4
1401,b001179472111001,7777,4
1402,b001179472111001,7777,4
1403,530012429,99,6
1404,4.42E+11,99,13
1405,1211,4001,280
1406,b001179461511001,7777,280
1407,b001179461511001,7777,280
1408,b001179546111001,7777,280
1409,b001179546111001,7777,279
1410,530012429,99,9
1411,4.42E+11,1412,4
1412,1007,1618,4
1413,b001179513711001,7777,4
1414,b001179513711001,7777,3
1415,4.42E+11,99,32
1416,b001179470911001,7777,45
1417,b001179470911001,7777,44
1418,1407,1410,7
1419,b001179470911001,7777,7
1420,b001179470911001,7777,7
1421,b001179488911001,7777,7
1422,b001179488911001,7777,7
1423,4.42E+11,1407,59
1424,1309,1703,34
1425,b001179471411001,7777,34
1426,b001179471411001,7777,33
1427,b001179460411001,7777,34
1428,b001179460411001,7777,33
1429,1030,1103,21
1430,b001179517211001,7777,20
1431,b001179517211001,7777,20
1432,b001179541111001,7777,20
1433,b001179541111001,7777,20
1434,1904,1421,22
1435,b001179469911001,7777,22
1436,b001179469911001,7777,22
1437,b001179484011001,7777,22
1438,b001179484011001,7777,22
1439,1009,1010,109
1440,b001179516511001,7777,109
1441,b001179516511001,7777,109
1442,b001179534711001,7777,109
1443,b001179534711001,7777,109
1444,1904,1420,52
1445,b001179469911001,7777,52
1446,b001179469911001,7777,52
1447,b001179476911001,7777,52
1448,b001179476911001,7777,52
1449,1031,1017,191
1450,b001179530111001,7777,190
1451,b001179530111001,7777,190
1452,b001179514911001,7777,191
1453,b001179514911001,7777,190
1454,2802,1011,49
1455,b001179516211001,7777,49
1456,b001179516211001,7777,49
1457,1031,565091243,62
1458,b001179530111001,7777,62
1459,b001179530111001,7777,61
1460,1910,1421,203
1461,b001179484011001,7777,202
1462,b001179484011001,7777,202
1463,566919592,1691,1897
1464,1014,1618,4
1465,b001179515911001,7777,3
1466,b001179515911001,7777,3
1467,1006,1009,7
1468,b001179534011001,7777,7
1469,b001179534011001,7777,7
1470,b001179534711001,7777,7
1471,b001179534711001,7777,7
1472,4.42E+11,1410,1345
1473,b001179488911001,7777,1345
1474,b001179488911001,7777,1345
1475,1804,1806,338
1476,b001179476211001,7777,337
1477,b001179476211001,7777,337
1478,b001179526311001,7777,337
1479,b001179526311001,7777,337
1480,1804,1225,26
1481,b001179476011001,7777,25
1482,b001179476011001,7777,25
1483,b001179526311001,7777,25
1484,b001179526311001,7777,25
1485,1950,1022,11
1486,b001179517611001,7777,11
1487,b001179517611001,7777,11
1488,b001179514611001,7777,11
1489,b001179514611001,7777,10
1490,552535469,99,24
1491,552535469,90,26
1492,b001179533011001,7777,25
1493,b001179533011001,7777,25
1494,1009,1808,2
1495,b001179534711001,7777,1
1496,b001179534711001,7777,1
1497,1009,1425,4
1498,b001179534711001,7777,4
1499,b001179534711001,7777,4
1500,1006,1009,10
1501,b001179534711001,7777,10
1502,b001179534711001,7777,10
1503,b001179534011001,7777,10
1504,b001179534011001,7777,10
1505,1616,1614,42
1506,b002179164511001,7777,42
1507,b002179164511001,7777,42
1508,1001,4.48E+11,294
1509,b001179533011001,7777,294
1510,b001179533011001,7777,294
1511,1032,1616,5
1512,b001179524311001,7777,5
1513,b001179524311001,7777,5
1514,1040,2803,282
1515,b001179517111001,7777,282
1516,b001179517111001,7777,281
1517,1032,1617,59
1518,b002179164211001,7777,59
1519,b002179164211001,7777,59
1520,b001179524311001,7777,60
1521,b001179524311001,7777,60
1522,1211,1414,2
1523,b001179461511001,7777,1
1524,b001179461511001,7777,1
1525,1006,1036,372
1526,b001179516011001,7777,371
1527,b001179516011001,7777,371
1528,b001179534011001,7777,371
1529,b001179534011001,7777,371
1530,1412,552859347,54
1531,b001179547911001,7777,53
1532,b001179547911001,7777,53
1533,1007,1616,28
1534,b001179513711001,7777,27
1535,b001179513711001,7777,27
1536,1046,2802,49
1537,b001179514211001,7777,48
1538,b001179514211001,7777,48
1539,1032,1617,66
1540,b001179524311001,7777,65
1541,b001179524311001,7777,65
1542,b002179182111001,7777,65
1543,b002179182111001,7777,65
1544,1412,548863091,129
1545,b001179547911001,7777,129
1546,b001179547911001,7777,129
1547,1421,1046,17
1548,b001179484011001,7777,17
1549,b001179484011001,7777,17
1550,b001179514211001,7777,17
1551,b001179514211001,7777,17
1552,1003,4.48E+11,590
1553,b001179515111001,7777,590
1554,b001179515111001,7777,590
1555,1412,505104011,41
1556,b001179547911001,7777,41
1557,b001179547911001,7777,41
1558,1038,1211,4
1559,b001179515611001,7777,3
1560,b001179515611001,7777,3
1561,1412,537575004,60
1562,b001179547911001,7777,59
1563,b001179547911001,7777,59
1564,1412,562155210,49
1565,b001179547911001,7777,48
1566,b001179547911001,7777,48
1567,561208125,99,47
1568,1006,1618,49
1569,b001179534011001,7777,48
1570,b001179534011001,7777,48
1571,b002179182111001,7777,49
1572,b002179182111001,7777,49
1573,561208125,90,14
1574,b001179548511001,7777,14
1575,b001179548511001,7777,14
1576,506384143,99,29
1577,561208125,99,20
1578,506384143,99,22
1579,1412,544880386,38
1580,b001179547911001,7777,37
1581,b001179547911001,7777,37
1582,b001179532911001,7777,29
1583,b001179532911001,7777,29
1584,506384143,99,35
1585,1038,1617,3
1586,b001179515611001,7777,3
1587,b001179515611001,7777,3
1588,b001179532911001,7777,28
1589,b001179532911001,7777,28
1590,b001179532911001,7777,1
1591,b001179532911001,7777,1
1592,1412,501045895,60
1593,b001179547911001,7777,60
1594,b001179547911001,7777,60
1595,1029,1421,6
1596,b001179532911001,7777,6
1597,b001179532911001,7777,6
1598,b001179548511001,7777,98
1599,b001179548511001,7777,97
1600,561208125,90,179
1601,b001179532911001,7777,27
1602,b001179532911001,7777,27
1603,1000,1030,16
1604,b001179541111001,7777,15
1605,b001179541111001,7777,15
1606,b001179548511001,7777,15
1607,b001179548511001,7777,15
1608,1412,576050855,60
1609,b001179547911001,7777,59
1610,b001179547911001,7777,59
1611,506384143,93,119
1612,506384143,1030,103
1613,b001179541111001,7777,102
1614,b001179541111001,7777,102
1615,1412,563253052,66
1616,b001179547911001,7777,66
1617,b001179547911001,7777,66
1618,1412,504466787,37
1619,b001179547911001,7777,37
1620,b001179547911001,7777,37
1621,1412,561208125,52
1622,b001179547911001,7777,52
1623,b001179547911001,7777,52
1624,1421,1614,4
1625,b001179484011001,7777,3
1626,b001179484011001,7777,3
1627,1031,535107175,27
1628,b001179530111001,7777,27
1629,b001179530111001,7777,26
1630,1618,507287778,174
1631,b002179182111001,7777,174
1632,b002179182111001,7777,174
1633,1030,506384143,33
1634,b001179541111001,7777,33
1635,b001179541111001,7777,33
1636,1421,1614,2
1637,b001179484011001,7777,2
1638,b001179484011001,7777,2
1639,,99,71
1640,1006,1007,319
1641,b001179534011001,7777,318
1642,b001179534011001,7777,318
1643,b001179513711001,7777,318
1644,b001179513711001,7777,318
1645,1950,1951,34
1646,b001179517611001,7777,34
1647,b001179517611001,7777,33
1648,b001179522111001,7777,34
1649,b001179522111001,7777,34
1650,b001179532911001,7777,21
1651,b001179532911001,7777,20
1652,b001179532911001,7777,1
1653,b001179532911001,7777,1
1654,2703,1407,105
1655,b001179470911001,7777,104
1656,b001179470911001,7777,104
